id_prueba,timestamp,modo,tipo de evento,escenario,distancia_m,iluminacion,objeto_verdad,objeto_predicho,confianza,t_total_ms,acierto,notas
2680,2025-12-29T18:38:26.235287,MOBILE,capture,4,,LED,,starting,,00:00:01.653,,
2681,2025-12-29T18:38:26.566868,MOBILE,capture,4,,LED,,finished (40967 bytes),,00:00:00.331,,
2682,2025-12-29T18:38:26.576049,MOBILE,detectScene,4,,LED,,starting,,00:00:00.009,,
2683,2025-12-29T18:38:26.719056,MOBILE,preprocessing,4,,LED,,resizing to 520,,00:00:00.143,,
2684,2025-12-29T18:38:26.993826,MOBILE,running inference,4,,LED,,,,00:00:00.274,,
2685,2025-12-29T18:38:32.462457,MOBILE,finished inference,4,,LED,,,,00:00:05.468,,
2686,2025-12-29T18:38:32.497643,MOBILE,ALL PREDICTIONS START,4,,LED,,,,00:00:00.035,,
2687,2025-12-29T18:38:32.501524,MOBILE,PREDICTION,4,,LED,,Class: tv_monitor (ID: 20) | Confidence: 24.99% | Pixels: 67570/270400,,00:00:00.003,,
2688,2025-12-29T18:38:32.509100,MOBILE,ALL PREDICTIONS END,4,,LED,,,,00:00:00.007,,
2689,2025-12-29T18:38:32.520710,MOBILE,DOMINANT CLASS,4,,LED,,"tv_monitor (ID: 20, 25.0%)",,00:00:00.011,,
2690,2025-12-29T18:38:32.530118,MOBILE,result,4,,LED,,tv_monitor,0.250,00:00:00.009,,
2691,2025-12-29T18:38:32.539582,MOBILE,naturalDescription,4,,LED,,"Posiblemente hay un televisor o monitor en frente, pero no estoy muy segura.",,00:00:00.009,,
2692,2025-12-29T18:38:32.543754,MOBILE,converting output to speech,4,,LED,,"""Posiblemente hay un televisor o monitor en frente, pero no estoy muy segura.""",,00:00:00.004,,
2693,2025-12-29T18:38:32.562898,MOBILE,converted output to speech,4,,LED,,,,00:00:00.019,,
2694,2025-12-29T18:38:33.975302,MOBILE,capture,4,,LED,,starting,,00:00:01.412,,
2695,2025-12-29T18:38:34.180816,MOBILE,capture,4,,LED,,finished (37377 bytes),,00:00:00.205,,
2696,2025-12-29T18:38:34.186240,MOBILE,detectScene,4,,LED,,starting,,00:00:00.005,,
2697,2025-12-29T18:38:34.421197,MOBILE,preprocessing,4,,LED,,resizing to 520,,00:00:00.234,,
2698,2025-12-29T18:38:34.633303,MOBILE,running inference,4,,LED,,,,00:00:00.212,,
2699,2025-12-29T18:38:40.249378,MOBILE,finished inference,4,,LED,,,,00:00:05.616,,
2700,2025-12-29T18:38:40.288130,MOBILE,ALL PREDICTIONS START,4,,LED,,,,00:00:00.038,,
2701,2025-12-29T18:38:40.298395,MOBILE,PREDICTION,4,,LED,,Class: tv_monitor (ID: 20) | Confidence: 41.66% | Pixels: 112636/270400,,00:00:00.010,,
2702,2025-12-29T18:38:40.312635,MOBILE,ALL PREDICTIONS END,4,,LED,,,,00:00:00.014,,
2703,2025-12-29T18:38:40.315695,MOBILE,DOMINANT CLASS,4,,LED,,"tv_monitor (ID: 20, 41.7%)",,00:00:00.003,,
2704,2025-12-29T18:38:40.327037,MOBILE,result,4,,LED,,tv_monitor,0.417,00:00:00.011,,
2705,2025-12-29T18:38:40.329934,MOBILE,naturalDescription,4,,LED,,Parece haber un televisor o monitor frente a ti.,,00:00:00.002,,
2706,2025-12-29T18:38:40.333283,MOBILE,converting output to speech,4,,LED,,"""Parece haber un televisor o monitor frente a ti.""",,00:00:00.003,,
2707,2025-12-29T18:38:40.346166,MOBILE,converted output to speech,4,,LED,,,,00:00:00.012,,
2708,2025-12-29T18:38:43.530838,MOBILE,capture,4,,LED,,starting,,00:00:03.184,,
2709,2025-12-29T18:38:43.781033,MOBILE,capture,4,,LED,,finished (43868 bytes),,00:00:00.250,,
2710,2025-12-29T18:38:43.786787,MOBILE,detectScene,4,,LED,,starting,,00:00:00.005,,
2711,2025-12-29T18:38:44.027063,MOBILE,preprocessing,4,,LED,,resizing to 520,,00:00:00.240,,
2712,2025-12-29T18:38:44.224893,MOBILE,running inference,4,,LED,,,,00:00:00.197,,
2713,2025-12-29T18:38:49.715621,MOBILE,finished inference,4,,LED,,,,00:00:05.490,,
2714,2025-12-29T18:38:49.751810,MOBILE,ALL PREDICTIONS START,4,,LED,,,,00:00:00.036,,
2715,2025-12-29T18:38:49.758630,MOBILE,PREDICTION,4,,LED,,Class: tv_monitor (ID: 20) | Confidence: 26.52% | Pixels: 71711/270400,,00:00:00.006,,
2716,2025-12-29T18:38:49.766427,MOBILE,ALL PREDICTIONS END,4,,LED,,,,00:00:00.007,,
2717,2025-12-29T18:38:49.777666,MOBILE,DOMINANT CLASS,4,,LED,,"tv_monitor (ID: 20, 26.5%)",,00:00:00.011,,
2718,2025-12-29T18:38:49.785671,MOBILE,result,4,,LED,,tv_monitor,0.265,00:00:00.008,,
2719,2025-12-29T18:38:49.788289,MOBILE,naturalDescription,4,,LED,,"Posiblemente hay un televisor o monitor en frente, pero no estoy muy segura.",,00:00:00.002,,
2720,2025-12-29T18:38:49.791016,MOBILE,converting output to speech,4,,LED,,"""Posiblemente hay un televisor o monitor en frente, pero no estoy muy segura.""",,00:00:00.002,,
2721,2025-12-29T18:38:49.809116,MOBILE,converted output to speech,4,,LED,,,,00:00:00.018,,
2722,2025-12-29T18:38:51.815280,MOBILE,capture,4,,LED,,starting,,00:00:02.006,,
2723,2025-12-29T18:38:52.385031,MOBILE,capture,4,,LED,,finished (44991 bytes),,00:00:00.569,,
2724,2025-12-29T18:38:52.389658,MOBILE,detectScene,4,,LED,,starting,,00:00:00.004,,
2725,2025-12-29T18:38:52.520728,MOBILE,preprocessing,4,,LED,,resizing to 520,,00:00:00.131,,
2726,2025-12-29T18:38:52.795190,MOBILE,running inference,4,,LED,,,,00:00:00.274,,
2727,2025-12-29T18:38:58.297344,MOBILE,finished inference,4,,LED,,,,00:00:05.502,,
2728,2025-12-29T18:38:58.330780,MOBILE,ALL PREDICTIONS START,4,,LED,,,,00:00:00.033,,
2729,2025-12-29T18:38:58.342353,MOBILE,PREDICTION,4,,LED,,Class: tv_monitor (ID: 20) | Confidence: 24.40% | Pixels: 65988/270400,,00:00:00.011,,
2730,2025-12-29T18:38:58.350948,MOBILE,ALL PREDICTIONS END,4,,LED,,,,00:00:00.008,,
2731,2025-12-29T18:38:58.377594,MOBILE,DOMINANT CLASS,4,,LED,,"tv_monitor (ID: 20, 24.4%)",,00:00:00.026,,
2732,2025-12-29T18:38:58.383549,MOBILE,result,4,,LED,,tv_monitor,0.244,00:00:00.005,,
2733,2025-12-29T18:38:58.389632,MOBILE,naturalDescription,4,,LED,,"Posiblemente hay un televisor o monitor en frente, pero no estoy muy segura.",,00:00:00.006,,
2734,2025-12-29T18:38:58.394100,MOBILE,converting output to speech,4,,LED,,"""Posiblemente hay un televisor o monitor en frente, pero no estoy muy segura.""",,00:00:00.004,,
2735,2025-12-29T18:38:58.414428,MOBILE,converted output to speech,4,,LED,,,,00:00:00.020,,
2736,2025-12-29T18:39:00.290482,MOBILE,capture,4,,LED,,starting,,00:00:01.876,,
2737,2025-12-29T18:39:00.483711,MOBILE,capture,4,,LED,,finished (42361 bytes),,00:00:00.193,,
2738,2025-12-29T18:39:00.487442,MOBILE,detectScene,4,,LED,,starting,,00:00:00.003,,
2739,2025-12-29T18:39:00.634417,MOBILE,preprocessing,4,,LED,,resizing to 520,,00:00:00.146,,
2740,2025-12-29T18:39:00.911756,MOBILE,running inference,4,,LED,,,,00:00:00.277,,
2741,2025-12-29T18:39:06.437230,MOBILE,finished inference,4,,LED,,,,00:00:05.525,,
2742,2025-12-29T18:39:06.472611,MOBILE,ALL PREDICTIONS START,4,,LED,,,,00:00:00.035,,
2743,2025-12-29T18:39:06.482216,MOBILE,PREDICTION,4,,LED,,Class: tv_monitor (ID: 20) | Confidence: 30.04% | Pixels: 81221/270400,,00:00:00.009,,
2744,2025-12-29T18:39:06.485747,MOBILE,ALL PREDICTIONS END,4,,LED,,,,00:00:00.003,,
2745,2025-12-29T18:39:06.499631,MOBILE,DOMINANT CLASS,4,,LED,,"tv_monitor (ID: 20, 30.0%)",,00:00:00.013,,
2746,2025-12-29T18:39:06.503059,MOBILE,result,4,,LED,,tv_monitor,0.300,00:00:00.003,,
2747,2025-12-29T18:39:06.510129,MOBILE,naturalDescription,4,,LED,,Parece haber un televisor o monitor frente a ti.,,00:00:00.007,,
2748,2025-12-29T18:39:06.513201,MOBILE,converting output to speech,4,,LED,,"""Parece haber un televisor o monitor frente a ti.""",,00:00:00.003,,
2749,2025-12-29T18:39:06.520410,MOBILE,converted output to speech,4,,LED,,,,00:00:00.007,,
2750,2025-12-29T18:39:08.833950,MOBILE,capture,4,,LED,,starting,,00:00:02.313,,
2751,2025-12-29T18:39:09.067436,MOBILE,capture,4,,LED,,finished (31844 bytes),,00:00:00.233,,
2752,2025-12-29T18:39:09.070832,MOBILE,detectScene,4,,LED,,starting,,00:00:00.003,,
2753,2025-12-29T18:39:09.295097,MOBILE,preprocessing,4,,LED,,resizing to 520,,00:00:00.224,,
2754,2025-12-29T18:39:09.489083,MOBILE,running inference,4,,LED,,,,00:00:00.193,,
2755,2025-12-29T18:39:15.063221,MOBILE,finished inference,4,,LED,,,,00:00:05.574,,
2756,2025-12-29T18:39:15.099115,MOBILE,ALL PREDICTIONS START,4,,LED,,,,00:00:00.035,,
2757,2025-12-29T18:39:15.105796,MOBILE,PREDICTION,4,,LED,,Class: bicycle (ID: 2) | Confidence: 1.03% | Pixels: 2796/270400,,00:00:00.006,,
2758,2025-12-29T18:39:15.108294,MOBILE,ALL PREDICTIONS END,4,,LED,,,,00:00:00.002,,
2759,2025-12-29T18:39:15.110246,MOBILE,DOMINANT CLASS,4,,LED,,"bicycle (ID: 2, 1.0%)",,00:00:00.001,,
2760,2025-12-29T18:39:15.116463,MOBILE,result,4,,LED,,bicycle,0.010,00:00:00.006,,
2761,2025-12-29T18:39:15.126046,MOBILE,naturalDescription,4,,LED,,No puedo identificar nada en concreto.,,00:00:00.009,,
2762,2025-12-29T18:39:15.128377,MOBILE,converting output to speech,4,,LED,,"""No puedo identificar nada en concreto.""",,00:00:00.002,,
2763,2025-12-29T18:39:15.139137,MOBILE,converted output to speech,4,,LED,,,,00:00:00.010,,
2764,2025-12-29T18:39:17.735351,MOBILE,capture,4,,LED,,starting,,00:00:02.596,,
2765,2025-12-29T18:39:18.166059,MOBILE,capture,4,,LED,,finished (37672 bytes),,00:00:00.430,,
2766,2025-12-29T18:39:18.169282,MOBILE,detectScene,4,,LED,,starting,,00:00:00.003,,
2767,2025-12-29T18:39:18.310819,MOBILE,preprocessing,4,,LED,,resizing to 520,,00:00:00.141,,
2768,2025-12-29T18:39:18.572261,MOBILE,running inference,4,,LED,,,,00:00:00.261,,
2769,2025-12-29T18:39:24.139876,MOBILE,finished inference,4,,LED,,,,00:00:05.567,,
2770,2025-12-29T18:39:24.175291,MOBILE,ALL PREDICTIONS START,4,,LED,,,,00:00:00.035,,
2771,2025-12-29T18:39:24.183900,MOBILE,PREDICTION,4,,LED,,Class: tv_monitor (ID: 20) | Confidence: 13.59% | Pixels: 36744/270400,,00:00:00.008,,
2772,2025-12-29T18:39:24.186875,MOBILE,ALL PREDICTIONS END,4,,LED,,,,00:00:00.002,,
2773,2025-12-29T18:39:24.195015,MOBILE,DOMINANT CLASS,4,,LED,,"tv_monitor (ID: 20, 13.6%)",,00:00:00.008,,
2774,2025-12-29T18:39:24.212051,MOBILE,result,4,,LED,,tv_monitor,0.136,00:00:00.017,,
2775,2025-12-29T18:39:24.214127,MOBILE,naturalDescription,4,,LED,,No puedo identificar nada en concreto.,,00:00:00.002,,
2776,2025-12-29T18:39:24.216352,MOBILE,converting output to speech,4,,LED,,"""No puedo identificar nada en concreto.""",,00:00:00.002,,
2777,2025-12-29T18:39:24.223617,MOBILE,converted output to speech,4,,LED,,,,00:00:00.007,,
2778,2025-12-29T18:39:26.898320,MOBILE,capture,4,,LED,,starting,,00:00:02.674,,
2779,2025-12-29T18:39:27.273275,MOBILE,capture,4,,LED,,finished (39155 bytes),,00:00:00.374,,
2780,2025-12-29T18:39:27.285415,MOBILE,detectScene,4,,LED,,starting,,00:00:00.012,,
2781,2025-12-29T18:39:27.436952,MOBILE,preprocessing,4,,LED,,resizing to 520,,00:00:00.151,,
2782,2025-12-29T18:39:27.707250,MOBILE,running inference,4,,LED,,,,00:00:00.270,,
2783,2025-12-29T18:39:33.213588,MOBILE,finished inference,4,,LED,,,,00:00:05.506,,
2784,2025-12-29T18:39:33.246093,MOBILE,ALL PREDICTIONS START,4,,LED,,,,00:00:00.032,,
2785,2025-12-29T18:39:33.251662,MOBILE,PREDICTION,4,,LED,,Class: tv_monitor (ID: 20) | Confidence: 8.47% | Pixels: 22900/270400,,00:00:00.005,,
2786,2025-12-29T18:39:33.253150,MOBILE,ALL PREDICTIONS END,4,,LED,,,,00:00:00.001,,
2787,2025-12-29T18:39:33.254500,MOBILE,DOMINANT CLASS,4,,LED,,"tv_monitor (ID: 20, 8.5%)",,00:00:00.001,,
2788,2025-12-29T18:39:33.256104,MOBILE,result,4,,LED,,tv_monitor,0.085,00:00:00.001,,
2789,2025-12-29T18:39:33.257544,MOBILE,naturalDescription,4,,LED,,No puedo identificar nada en concreto.,,00:00:00.001,,
2790,2025-12-29T18:39:33.278356,MOBILE,converting output to speech,4,,LED,,"""No puedo identificar nada en concreto.""",,00:00:00.020,,
2791,2025-12-29T18:39:33.295695,MOBILE,converted output to speech,4,,LED,,,,00:00:00.017,,
2792,2025-12-29T18:39:35.201861,MOBILE,capture,4,,LED,,starting,,00:00:01.906,,
2793,2025-12-29T18:39:35.370055,MOBILE,capture,4,,LED,,finished (42301 bytes),,00:00:00.168,,
2794,2025-12-29T18:39:35.374906,MOBILE,detectScene,4,,LED,,starting,,00:00:00.004,,
2795,2025-12-29T18:39:35.513820,MOBILE,preprocessing,4,,LED,,resizing to 520,,00:00:00.138,,
2796,2025-12-29T18:39:35.783904,MOBILE,running inference,4,,LED,,,,00:00:00.270,,
2797,2025-12-29T18:39:41.333034,MOBILE,finished inference,4,,LED,,,,00:00:05.549,,
2798,2025-12-29T18:39:41.367618,MOBILE,ALL PREDICTIONS START,4,,LED,,,,00:00:00.034,,
2799,2025-12-29T18:39:41.373383,MOBILE,PREDICTION,4,,LED,,Class: tv_monitor (ID: 20) | Confidence: 2.39% | Pixels: 6456/270400,,00:00:00.005,,
2800,2025-12-29T18:39:41.379102,MOBILE,ALL PREDICTIONS END,4,,LED,,,,00:00:00.005,,
2801,2025-12-29T18:39:41.387875,MOBILE,DOMINANT CLASS,4,,LED,,"tv_monitor (ID: 20, 2.4%)",,00:00:00.008,,
2802,2025-12-29T18:39:41.391226,MOBILE,result,4,,LED,,tv_monitor,0.024,00:00:00.003,,
2803,2025-12-29T18:39:41.397192,MOBILE,naturalDescription,4,,LED,,No puedo identificar nada en concreto.,,00:00:00.005,,
2804,2025-12-29T18:39:41.400356,MOBILE,converting output to speech,4,,LED,,"""No puedo identificar nada en concreto.""",,00:00:00.003,,
2805,2025-12-29T18:39:41.411277,MOBILE,converted output to speech,4,,LED,,,,00:00:00.010,,
2806,2025-12-29T18:39:42.667163,MOBILE,capture,4,,LED,,starting,,00:00:01.255,,
2807,2025-12-29T18:39:42.967951,MOBILE,capture,4,,LED,,finished (37414 bytes),,00:00:00.300,,
2808,2025-12-29T18:39:42.972997,MOBILE,detectScene,4,,LED,,starting,,00:00:00.005,,
2809,2025-12-29T18:39:43.117691,MOBILE,preprocessing,4,,LED,,resizing to 520,,00:00:00.144,,
2810,2025-12-29T18:39:43.388802,MOBILE,running inference,4,,LED,,,,00:00:00.271,,
2811,2025-12-29T18:39:48.823275,MOBILE,finished inference,4,,LED,,,,00:00:05.434,,
2812,2025-12-29T18:39:48.857888,MOBILE,ALL PREDICTIONS START,4,,LED,,,,00:00:00.034,,
2813,2025-12-29T18:39:48.863942,MOBILE,PREDICTION,4,,LED,,Class: tv_monitor (ID: 20) | Confidence: 8.96% | Pixels: 24231/270400,,00:00:00.006,,
2814,2025-12-29T18:39:48.865626,MOBILE,ALL PREDICTIONS END,4,,LED,,,,00:00:00.001,,
2815,2025-12-29T18:39:48.867256,MOBILE,DOMINANT CLASS,4,,LED,,"tv_monitor (ID: 20, 9.0%)",,00:00:00.001,,
2816,2025-12-29T18:39:48.869198,MOBILE,result,4,,LED,,tv_monitor,0.090,00:00:00.001,,
2817,2025-12-29T18:39:48.871055,MOBILE,naturalDescription,4,,LED,,No puedo identificar nada en concreto.,,00:00:00.001,,
2818,2025-12-29T18:39:48.895991,MOBILE,converting output to speech,4,,LED,,"""No puedo identificar nada en concreto.""",,00:00:00.024,,
2819,2025-12-29T18:39:48.904902,MOBILE,converted output to speech,4,,LED,,,,00:00:00.008,,
2820,2025-12-29T18:39:51.312619,MOBILE,capture,4,,LED,,starting,,00:00:02.407,,
2821,2025-12-29T18:39:51.546411,MOBILE,capture,4,,LED,,finished (38836 bytes),,00:00:00.233,,
2822,2025-12-29T18:39:51.551796,MOBILE,detectScene,4,,LED,,starting,,00:00:00.005,,
2823,2025-12-29T18:39:51.774396,MOBILE,preprocessing,4,,LED,,resizing to 520,,00:00:00.222,,
2824,2025-12-29T18:39:51.973371,MOBILE,running inference,4,,LED,,,,00:00:00.198,,
2825,2025-12-29T18:39:57.482182,MOBILE,finished inference,4,,LED,,,,00:00:05.508,,
2826,2025-12-29T18:39:57.518759,MOBILE,classFrequency,4,,LED,,error: no known object/class was found,,00:00:00.036,,error: no known object/class was found
2827,2025-12-29T18:39:57.526402,MOBILE,result,4,,LED,,unknown,0.000,00:00:00.007,,
2828,2025-12-29T18:39:57.529603,MOBILE,naturalDescription,4,,LED,,No puedo identificar nada en concreto.,,00:00:00.003,,
2829,2025-12-29T18:39:57.550467,MOBILE,converting output to speech,4,,LED,,"""No puedo identificar nada en concreto.""",,00:00:00.020,,
2830,2025-12-29T18:39:57.559295,MOBILE,converted output to speech,4,,LED,,,,00:00:00.008,,
2831,2025-12-29T18:39:58.836765,MOBILE,capture,4,,LED,,starting,,00:00:01.277,,
2832,2025-12-29T18:39:59.133354,MOBILE,capture,4,,LED,,finished (44978 bytes),,00:00:00.296,,
2833,2025-12-29T18:39:59.135775,MOBILE,detectScene,4,,LED,,starting,,00:00:00.002,,
2834,2025-12-29T18:39:59.352382,MOBILE,preprocessing,4,,LED,,resizing to 520,,00:00:00.216,,
2835,2025-12-29T18:39:59.537275,MOBILE,running inference,4,,LED,,,,00:00:00.184,,
2836,2025-12-29T18:40:05.170675,MOBILE,finished inference,4,,LED,,,,00:00:05.633,,
2837,2025-12-29T18:40:05.206917,MOBILE,ALL PREDICTIONS START,4,,LED,,,,00:00:00.036,,
2838,2025-12-29T18:40:05.210245,MOBILE,PREDICTION,4,,LED,,Class: tv_monitor (ID: 20) | Confidence: 2.20% | Pixels: 5958/270400,,00:00:00.003,,
2839,2025-12-29T18:40:05.215810,MOBILE,ALL PREDICTIONS END,4,,LED,,,,00:00:00.005,,
2840,2025-12-29T18:40:05.227266,MOBILE,DOMINANT CLASS,4,,LED,,"tv_monitor (ID: 20, 2.2%)",,00:00:00.011,,
2841,2025-12-29T18:40:05.235975,MOBILE,result,4,,LED,,tv_monitor,0.022,00:00:00.008,,
2842,2025-12-29T18:40:05.240203,MOBILE,naturalDescription,4,,LED,,No puedo identificar nada en concreto.,,00:00:00.004,,
2843,2025-12-29T18:40:05.242530,MOBILE,converting output to speech,4,,LED,,"""No puedo identificar nada en concreto.""",,00:00:00.002,,
2844,2025-12-29T18:40:05.250364,MOBILE,converted output to speech,4,,LED,,,,00:00:00.007,,
2845,2025-12-29T18:40:07.579676,MOBILE,capture,4,,LED,,starting,,00:00:02.329,,
2846,2025-12-29T18:40:07.718971,MOBILE,capture,4,,LED,,finished (40776 bytes),,00:00:00.139,,
2847,2025-12-29T18:40:07.722348,MOBILE,detectScene,4,,LED,,starting,,00:00:00.003,,
2848,2025-12-29T18:40:07.862465,MOBILE,preprocessing,4,,LED,,resizing to 520,,00:00:00.140,,
2849,2025-12-29T18:40:08.131925,MOBILE,running inference,4,,LED,,,,00:00:00.269,,
2850,2025-12-29T18:40:13.621220,MOBILE,finished inference,4,,LED,,,,00:00:05.489,,
2851,2025-12-29T18:40:13.654373,MOBILE,ALL PREDICTIONS START,4,,LED,,,,00:00:00.033,,
2852,2025-12-29T18:40:13.661167,MOBILE,PREDICTION,4,,LED,,Class: tv_monitor (ID: 20) | Confidence: 5.33% | Pixels: 14404/270400,,00:00:00.006,,
2853,2025-12-29T18:40:13.662907,MOBILE,ALL PREDICTIONS END,4,,LED,,,,00:00:00.001,,
2854,2025-12-29T18:40:13.664542,MOBILE,DOMINANT CLASS,4,,LED,,"tv_monitor (ID: 20, 5.3%)",,00:00:00.001,,
2855,2025-12-29T18:40:13.666427,MOBILE,result,4,,LED,,tv_monitor,0.053,00:00:00.001,,
2856,2025-12-29T18:40:13.683583,MOBILE,naturalDescription,4,,LED,,No puedo identificar nada en concreto.,,00:00:00.017,,
2857,2025-12-29T18:40:13.690150,MOBILE,converting output to speech,4,,LED,,"""No puedo identificar nada en concreto.""",,00:00:00.006,,
2858,2025-12-29T18:40:13.697000,MOBILE,converted output to speech,4,,LED,,,,00:00:00.006,,
2859,2025-12-29T18:40:15.647625,MOBILE,capture,4,,LED,,starting,,00:00:01.950,,
2860,2025-12-29T18:40:15.843107,MOBILE,capture,4,,LED,,finished (42572 bytes),,00:00:00.195,,
2861,2025-12-29T18:40:15.852393,MOBILE,detectScene,4,,LED,,starting,,00:00:00.009,,
2862,2025-12-29T18:40:15.994430,MOBILE,preprocessing,4,,LED,,resizing to 520,,00:00:00.142,,
2863,2025-12-29T18:40:16.255001,MOBILE,running inference,4,,LED,,,,00:00:00.260,,
2864,2025-12-29T18:40:21.862437,MOBILE,finished inference,4,,LED,,,,00:00:05.607,,
2865,2025-12-29T18:40:21.898328,MOBILE,ALL PREDICTIONS START,4,,LED,,,,00:00:00.035,,
2866,2025-12-29T18:40:21.905661,MOBILE,PREDICTION,4,,LED,,Class: tv_monitor (ID: 20) | Confidence: 13.05% | Pixels: 35280/270400,,00:00:00.007,,
2867,2025-12-29T18:40:21.908507,MOBILE,ALL PREDICTIONS END,4,,LED,,,,00:00:00.002,,
2868,2025-12-29T18:40:21.911369,MOBILE,DOMINANT CLASS,4,,LED,,"tv_monitor (ID: 20, 13.0%)",,00:00:00.002,,
2869,2025-12-29T18:40:21.927663,MOBILE,result,4,,LED,,tv_monitor,0.130,00:00:00.016,,
2870,2025-12-29T18:40:21.941249,MOBILE,naturalDescription,4,,LED,,No puedo identificar nada en concreto.,,00:00:00.013,,
2871,2025-12-29T18:40:21.944515,MOBILE,converting output to speech,4,,LED,,"""No puedo identificar nada en concreto.""",,00:00:00.003,,
2872,2025-12-29T18:40:21.953678,MOBILE,converted output to speech,4,,LED,,,,00:00:00.009,,
2873,2025-12-29T18:40:26.049226,MOBILE,capture,4,,LED,,starting,,00:00:04.095,,
2874,2025-12-29T18:40:26.435272,MOBILE,capture,4,,LED,,finished (35118 bytes),,00:00:00.386,,
2875,2025-12-29T18:40:26.445695,MOBILE,detectScene,4,,LED,,starting,,00:00:00.010,,
2876,2025-12-29T18:40:26.587323,MOBILE,preprocessing,4,,LED,,resizing to 520,,00:00:00.141,,
2877,2025-12-29T18:40:26.840917,MOBILE,running inference,4,,LED,,,,00:00:00.253,,
2878,2025-12-29T18:40:32.287793,MOBILE,finished inference,4,,LED,,,,00:00:05.446,,
2879,2025-12-29T18:40:32.322334,MOBILE,ALL PREDICTIONS START,4,,LED,,,,00:00:00.034,,
2880,2025-12-29T18:40:32.328483,MOBILE,PREDICTION,4,,LED,,Class: tv_monitor (ID: 20) | Confidence: 30.04% | Pixels: 81241/270400,,00:00:00.006,,
2881,2025-12-29T18:40:32.330880,MOBILE,ALL PREDICTIONS END,4,,LED,,,,00:00:00.002,,
2882,2025-12-29T18:40:32.336262,MOBILE,DOMINANT CLASS,4,,LED,,"tv_monitor (ID: 20, 30.0%)",,00:00:00.005,,
2883,2025-12-29T18:40:32.346398,MOBILE,result,4,,LED,,tv_monitor,0.300,00:00:00.010,,
2884,2025-12-29T18:40:32.350310,MOBILE,naturalDescription,4,,LED,,Parece haber un televisor o monitor frente a ti.,,00:00:00.003,,
2885,2025-12-29T18:40:32.362559,MOBILE,converting output to speech,4,,LED,,"""Parece haber un televisor o monitor frente a ti.""",,00:00:00.012,,
2886,2025-12-29T18:40:32.381127,MOBILE,converted output to speech,4,,LED,,,,00:00:00.018,,
2887,2025-12-29T18:40:35.761821,MOBILE,capture,4,,LED,,starting,,00:00:03.380,,
2888,2025-12-29T18:40:36.047780,MOBILE,capture,4,,LED,,finished (39239 bytes),,00:00:00.285,,
2889,2025-12-29T18:40:36.052330,MOBILE,detectScene,4,,LED,,starting,,00:00:00.004,,
2890,2025-12-29T18:40:36.199022,MOBILE,preprocessing,4,,LED,,resizing to 520,,00:00:00.146,,
2891,2025-12-29T18:40:36.468663,MOBILE,running inference,4,,LED,,,,00:00:00.269,,
2892,2025-12-29T18:40:41.996963,MOBILE,finished inference,4,,LED,,,,00:00:05.528,,
2893,2025-12-29T18:40:42.030766,MOBILE,ALL PREDICTIONS START,4,,LED,,,,00:00:00.033,,
2894,2025-12-29T18:40:42.036124,MOBILE,PREDICTION,4,,LED,,Class: tv_monitor (ID: 20) | Confidence: 21.54% | Pixels: 58246/270400,,00:00:00.005,,
2895,2025-12-29T18:40:42.038434,MOBILE,ALL PREDICTIONS END,4,,LED,,,,00:00:00.002,,
2896,2025-12-29T18:40:42.041071,MOBILE,DOMINANT CLASS,4,,LED,,"tv_monitor (ID: 20, 21.5%)",,00:00:00.002,,
2897,2025-12-29T18:40:42.044732,MOBILE,result,4,,LED,,tv_monitor,0.215,00:00:00.003,,
2898,2025-12-29T18:40:42.049704,MOBILE,naturalDescription,4,,LED,,"Posiblemente hay un televisor o monitor en frente, pero no estoy muy segura.",,00:00:00.004,,
2899,2025-12-29T18:40:42.065739,MOBILE,converting output to speech,4,,LED,,"""Posiblemente hay un televisor o monitor en frente, pero no estoy muy segura.""",,00:00:00.016,,
2900,2025-12-29T18:40:42.085850,MOBILE,converted output to speech,4,,LED,,,,00:00:00.020,,
2901,2025-12-29T18:40:44.904251,MOBILE,capture,4,,LED,,starting,,00:00:02.818,,
2902,2025-12-29T18:40:45.128889,MOBILE,capture,4,,LED,,finished (32254 bytes),,00:00:00.224,,
2903,2025-12-29T18:40:45.138387,MOBILE,detectScene,4,,LED,,starting,,00:00:00.009,,
2904,2025-12-29T18:40:45.281400,MOBILE,preprocessing,4,,LED,,resizing to 520,,00:00:00.143,,
2905,2025-12-29T18:40:45.546856,MOBILE,running inference,4,,LED,,,,00:00:00.265,,
2906,2025-12-29T18:40:51.239782,MOBILE,finished inference,4,,LED,,,,00:00:05.692,,
2907,2025-12-29T18:40:51.274615,MOBILE,ALL PREDICTIONS START,4,,LED,,,,00:00:00.034,,
2908,2025-12-29T18:40:51.282164,MOBILE,PREDICTION,4,,LED,,Class: tv_monitor (ID: 20) | Confidence: 3.98% | Pixels: 10764/270400,,00:00:00.007,,
2909,2025-12-29T18:40:51.285294,MOBILE,ALL PREDICTIONS END,4,,LED,,,,00:00:00.003,,
2910,2025-12-29T18:40:51.288368,MOBILE,DOMINANT CLASS,4,,LED,,"tv_monitor (ID: 20, 4.0%)",,00:00:00.003,,
2911,2025-12-29T18:40:51.291114,MOBILE,result,4,,LED,,tv_monitor,0.040,00:00:00.002,,
2912,2025-12-29T18:40:51.300226,MOBILE,naturalDescription,4,,LED,,No puedo identificar nada en concreto.,,00:00:00.009,,
